"Name","Role","Method","Path","Status","Expected","Pass","Preview"
"Logistics get all agent","Agent","GET","/logistics/api/logistics/shipments","200","200","True","[{""shipmentId"":""942360fd-aa0a-4ad5-9bc3-3b1896f77a46"",""orderId"":""f08458f4-1432-4e35-ae7a-4677cec9db8c"",""dealerId"":""c7723a84-fb14-4b7d-b964-939a9aae4cdb"",""shipmentNumber"":""SHP-2026-7F598786"",""deliveryAddress"":""12 Demo Str"
"Logistics assign agent logistics","Logistics","PUT","/logistics/api/logistics/shipments/942360fd-aa0a-4ad5-9bc3-3b1896f77a46/assign-agent","404","200,404,400","True","{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.5"",""title"":""Not Found"",""status"":404,""traceId"":""00-8cae11f0778b300064b9a845b6e745c6-b52c93f236146321-00""}"
"Logistics update status agent","Agent","PUT","/logistics/api/logistics/shipments/942360fd-aa0a-4ad5-9bc3-3b1896f77a46/status","404","200,404,400","True","{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.5"",""title"":""Not Found"",""status"":404,""traceId"":""00-0690dc9ca55bc8f641631f4586715cb4-051b17feca17c837-00""}"
"Logistics update status dealer denied","Dealer","PUT","/logistics/api/logistics/shipments/942360fd-aa0a-4ad5-9bc3-3b1896f77a46/status","403","403","True",""
"Payments seed account dealer denied","Dealer","POST","/payments/api/payment/dealers/c7723a84-fb14-4b7d-b964-939a9aae4cdb/account","403","403","True",""
"Payments credit check anonymous","Anonymous","GET","/payments/api/payment/dealers/c7723a84-fb14-4b7d-b964-939a9aae4cdb/credit-check?amount=1000","200","200","True","{""approved"":true,""availableCredit"":499504.42,""creditLimit"":500000.00,""currentOutstanding"":495.58}"
"Payments update credit limit admin","Admin","PUT","/payments/api/payment/dealers/c7723a84-fb14-4b7d-b964-939a9aae4cdb/credit-limit","200","200,404","True","{""accountId"":""6216b434-6dd1-412b-a729-e78a2cdc43eb"",""dealerId"":""c7723a84-fb14-4b7d-b964-939a9aae4cdb"",""creditLimit"":300000,""currentOutstanding"":495.58,""availableCredit"":299504.42}"
"Payments settle outstanding dealer","Dealer","POST","/payments/api/payment/dealers/c7723a84-fb14-4b7d-b964-939a9aae4cdb/settlements","200","200,404,400","True","{""accountId"":""6216b434-6dd1-412b-a729-e78a2cdc43eb"",""dealerId"":""c7723a84-fb14-4b7d-b964-939a9aae4cdb"",""creditLimit"":300000.00,""currentOutstanding"":0,""availableCredit"":300000.00}"
"Payments get invoice dealer","Dealer","GET","/payments/api/payment/invoices/191b973a-89d4-419e-a282-d50e0cbc35c3","200","200,404","True","{""invoiceId"":""191b973a-89d4-419e-a282-d50e0cbc35c3"",""invoiceNumber"":""INV-2026-0AF5C93E"",""orderId"":""f08458f4-1432-4e35-ae7a-4677cec9db8c"",""dealerId"":""c7723a84-fb14-4b7d-b964-939a9aae4cdb"",""idempotencyKey"":""956E2BB9C442B71"
"Payments list dealer invoices dealer","Dealer","GET","/payments/api/payment/dealers/c7723a84-fb14-4b7d-b964-939a9aae4cdb/invoices","200","200","True","[{""invoiceId"":""191b973a-89d4-419e-a282-d50e0cbc35c3"",""invoiceNumber"":""INV-2026-0AF5C93E"",""orderId"":""f08458f4-1432-4e35-ae7a-4677cec9db8c"",""dealerId"":""c7723a84-fb14-4b7d-b964-939a9aae4cdb"",""idempotencyKey"":""956E2BB9C442B7"
"Payments download invoice admin","Admin","GET","/payments/api/payment/invoices/191b973a-89d4-419e-a282-d50e0cbc35c3/download","200","200,404","True","37 80 68 70 45 49 46 52 10 37 211 235 233 225 10 49 32 48 32 111 98 106 10 60 60 47 67 114 101 97 116 105 111 110 68 97 116 101 32 40 68 58 50 48 50 54 48 51 50 57 49 54 53 50 53 52 43 48 53 39 51 48 39 41 10 47 77 111 1"
"Notifications create manual dealer denied","Dealer","POST","/notifications/api/notifications/manual","403","403","True",""
"Notifications ingest anonymous","Anonymous","POST","/notifications/api/notifications/ingest","200","200,400","True","{""notificationId"":""8e7087b8-4b08-485c-9dc2-1b6c18ba5c88"",""recipientUserId"":""c7723a84-fb14-4b7d-b964-939a9aae4cdb"",""title"":""MockEvent"",""body"":""{\""status\"":\""ok\""}"",""sourceService"":""EndpointMatrix"",""eventType"":""MockEvent"","
"Notifications my dealer","Dealer","GET","/notifications/api/notifications/my","200","200","True","[{""notificationId"":""8e7087b8-4b08-485c-9dc2-1b6c18ba5c88"",""recipientUserId"":""c7723a84-fb14-4b7d-b964-939a9aae4cdb"",""title"":""MockEvent"",""body"":""{\""status\"":\""ok\""}"",""sourceService"":""EndpointMatrix"",""eventType"":""MockEvent"""
"Notifications all admin","Admin","GET","/notifications/api/notifications","200","200","True","[{""notificationId"":""8e7087b8-4b08-485c-9dc2-1b6c18ba5c88"",""recipientUserId"":""c7723a84-fb14-4b7d-b964-939a9aae4cdb"",""title"":""MockEvent"",""body"":""{\""status\"":\""ok\""}"",""sourceService"":""EndpointMatrix"",""eventType"":""MockEvent"""
"Notifications by id dealer","Dealer","GET","/notifications/api/notifications/83450323-5cf5-4d01-adfb-741d8b08cc2f","200","200,404","True","{""notificationId"":""83450323-5cf5-4d01-adfb-741d8b08cc2f"",""recipientUserId"":""c7723a84-fb14-4b7d-b964-939a9aae4cdb"",""title"":""Mock Notice 20260329165246"",""body"":""Generated by endpoint matrix runner"",""sourceService"":""Notific"
"Notifications mark sent admin","Admin","PUT","/notifications/api/notifications/83450323-5cf5-4d01-adfb-741d8b08cc2f/sent","200","200,404","True","{""message"":""Notification marked sent.""}"
"Notifications mark failed admin","Admin","PUT","/notifications/api/notifications/83450323-5cf5-4d01-adfb-741d8b08cc2f/failed","200","200,404","True","{""message"":""Notification marked failed.""}"
"Auth logout admin","Admin","POST","/identity/api/auth/logout","200","200","True","{""message"":""Logged out successfully.""}"
