"Name","Role","Method","Path","Status","Expected","Pass","Preview"
"Orders return request dealer","Dealer","POST","/orders/api/orders/3b84eead-3547-4b0c-87fb-16810546901a/returns","404","200,404,400","True","{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.5"",""title"":""Not Found"",""status"":404,""traceId"":""00-811ca9d716b76f49c2647fde924c5edf-6e124099fe965468-00""}"
"Admin orders list admin","Admin","GET","/orders/api/admin/orders?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""65de45f6-bcec-4e42-a6cc-4a9bbf5058e7"",""orderNumber"":""ORD-2026-F0228D2D"",""dealerId"":""a0fa5815-9062-430b-83c2-ba6c4f5b2709"",""status"":11,""totalAmount"":36998.00,""placedAtUtc"":""2026-04-10T15:21:23.805438"
"Admin orders list warehouse","Warehouse","GET","/orders/api/admin/orders?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""65de45f6-bcec-4e42-a6cc-4a9bbf5058e7"",""orderNumber"":""ORD-2026-F0228D2D"",""dealerId"":""a0fa5815-9062-430b-83c2-ba6c4f5b2709"",""status"":11,""totalAmount"":36998.00,""placedAtUtc"":""2026-04-10T15:21:23.805438"
"Admin orders list logistics","Logistics","GET","/orders/api/admin/orders?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""65de45f6-bcec-4e42-a6cc-4a9bbf5058e7"",""orderNumber"":""ORD-2026-F0228D2D"",""dealerId"":""a0fa5815-9062-430b-83c2-ba6c4f5b2709"",""status"":11,""totalAmount"":36998.00,""placedAtUtc"":""2026-04-10T15:21:23.805438"
"Admin orders bulk status warehouse denied","Warehouse","POST","/orders/api/admin/orders/bulk-status","200","403","False","{""requestedCount"":1,""validCount"":0,""invalidCount"":1,""appliedCount"":0,""results"":[{""orderId"":""3b84eead-3547-4b0c-87fb-16810546901a"",""orderNumber"":null,""currentStatus"":null,""canTransition"":false,""applied"":false,""message"":""O"
"Admin approve hold","Admin","PUT","/orders/api/admin/orders/3b84eead-3547-4b0c-87fb-16810546901a/approve-hold","404","200,404,400","True","{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.5"",""title"":""Not Found"",""status"":404,""traceId"":""00-59cd108b67bc76913d567ef0ac49ab82-f9f45a4dd28c08a9-00""}"
"Admin reject hold","Admin","PUT","/orders/api/admin/orders/3b84eead-3547-4b0c-87fb-16810546901a/reject-hold","404","200,404,400","True","{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.5"",""title"":""Not Found"",""status"":404,""traceId"":""00-d049c1107781808e3d2efec59ac0c89a-6d6d6e239f2de125-00""}"
"Admin approve hold logistics denied","Logistics","PUT","/orders/api/admin/orders/3b84eead-3547-4b0c-87fb-16810546901a/approve-hold","404","403","False","{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.5"",""title"":""Not Found"",""status"":404,""traceId"":""00-5341cc735f3c8c6b0d0dc7d97889600f-0907ba06deac1b17-00""}"
"Logistics create shipment dealer denied","Dealer","POST","/logistics/api/logistics/shipments","403","403","True",""
"Logistics get shipment dealer","Dealer","GET","/logistics/api/logistics/shipments/495a2a47-5e8f-4b74-89fc-caf7a63d4b13","200","200,404","True","{""shipmentId"":""495a2a47-5e8f-4b74-89fc-caf7a63d4b13"",""orderId"":""3b84eead-3547-4b0c-87fb-16810546901a"",""dealerId"":""cecf8d12-83d6-413b-bf1d-eb5f349e8ddb"",""shipmentNumber"":""SHP-2026-6C50BE1B"",""deliveryAddress"":""12 Demo Stre"
"Logistics get my dealer shipments","Dealer","GET","/logistics/api/logistics/shipments/my","200","200","True","[{""shipmentId"":""495a2a47-5e8f-4b74-89fc-caf7a63d4b13"",""orderId"":""3b84eead-3547-4b0c-87fb-16810546901a"",""dealerId"":""cecf8d12-83d6-413b-bf1d-eb5f349e8ddb"",""shipmentNumber"":""SHP-2026-6C50BE1B"",""deliveryAddress"":""12 Demo Str"
"Logistics get all agent denied","Agent","GET","/logistics/api/logistics/shipments","403","403","True",""
"Logistics get all warehouse denied","Warehouse","GET","/logistics/api/logistics/shipments","200","403","False","[{""shipmentId"":""495a2a47-5e8f-4b74-89fc-caf7a63d4b13"",""orderId"":""3b84eead-3547-4b0c-87fb-16810546901a"",""dealerId"":""cecf8d12-83d6-413b-bf1d-eb5f349e8ddb"",""shipmentNumber"":""SHP-2026-6C50BE1B"",""deliveryAddress"":""12 Demo Str"
"Logistics get assigned agent shipments","Agent","GET","/logistics/api/logistics/shipments/assigned","200","200","True","[]"
"Logistics assign agent logistics","Logistics","PUT","/logistics/api/logistics/shipments/495a2a47-5e8f-4b74-89fc-caf7a63d4b13/assign-agent","200","200,404,400","True","{""message"":""Agent assigned.""}"
"Logistics update status agent","Agent","PUT","/logistics/api/logistics/shipments/495a2a47-5e8f-4b74-89fc-caf7a63d4b13/status","200","200,404,400","True","{""message"":""Shipment status updated.""}"
"Logistics update status dealer denied","Dealer","PUT","/logistics/api/logistics/shipments/495a2a47-5e8f-4b74-89fc-caf7a63d4b13/status","403","403","True",""
"Payments seed account dealer denied","Dealer","POST","/payments/api/payment/dealers/cecf8d12-83d6-413b-bf1d-eb5f349e8ddb/account","403","403","True",""
"Payments credit check anonymous","Anonymous","GET","/payments/api/payment/dealers/cecf8d12-83d6-413b-bf1d-eb5f349e8ddb/credit-check?amount=1000","200","200","True","{""approved"":true,""availableCredit"":225000.00,""creditLimit"":225000.00,""currentOutstanding"":0.00}"
"Payments update credit limit admin","Admin","PUT","/payments/api/payment/dealers/cecf8d12-83d6-413b-bf1d-eb5f349e8ddb/credit-limit","200","200,404","True","{""accountId"":""72c1c141-61e3-4ebf-9f23-b5eb5555f411"",""dealerId"":""cecf8d12-83d6-413b-bf1d-eb5f349e8ddb"",""creditLimit"":300000,""currentOutstanding"":0.00,""availableCredit"":300000.00}"
"Payments settle outstanding dealer","Dealer","POST","/payments/api/payment/dealers/cecf8d12-83d6-413b-bf1d-eb5f349e8ddb/settlements","200","200,404,400","True","{""accountId"":""72c1c141-61e3-4ebf-9f23-b5eb5555f411"",""dealerId"":""cecf8d12-83d6-413b-bf1d-eb5f349e8ddb"",""creditLimit"":300000.00,""currentOutstanding"":0,""availableCredit"":300000.00}"
"Payments get invoice dealer","Dealer","GET","/payments/api/payment/invoices/378d3c26-240a-46c7-91bf-e6de7024a3a9","404","200,404","True","{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.5"",""title"":""Not Found"",""status"":404,""traceId"":""00-f1d157dc9dbcff2e0e40c933c0e783ed-6346f398779c2fc3-00""}"
"Payments list dealer invoices dealer","Dealer","GET","/payments/api/payment/dealers/cecf8d12-83d6-413b-bf1d-eb5f349e8ddb/invoices","200","200","True","[]"
"Payments download invoice admin","Admin","GET","/payments/api/payment/invoices/378d3c26-240a-46c7-91bf-e6de7024a3a9/download","404","200,404","True","{""message"":""Invoice PDF not found.""}"
"Notifications create manual dealer denied","Dealer","POST","/notifications/api/notifications/manual","403","403","True",""
"Notifications ingest anonymous","Anonymous","POST","/notifications/api/notifications/ingest","200","200,400","True","{""notificationId"":""c8f0c24c-1045-4fc9-aace-4da4bef0167a"",""recipientUserId"":""cecf8d12-83d6-413b-bf1d-eb5f349e8ddb"",""title"":""MockEvent"",""body"":""{\""status\"":\""ok\""}"",""sourceService"":""endpointmatrix"",""eventType"":""mockevent"","
"Notifications my dealer","Dealer","GET","/notifications/api/notifications/my","200","200","True","[{""notificationId"":""01fbbaa2-b61e-4954-9085-0005a2651eb7"",""recipientUserId"":""cecf8d12-83d6-413b-bf1d-eb5f349e8ddb"",""title"":""dealercreditlimitupdated"",""body"":""{\""dealerId\"":\""cecf8d12-83d6-413b-bf1d-eb5f349e8ddb\"",\""credi"
"Notifications all admin","Admin","GET","/notifications/api/notifications","200","200","True","[{""notificationId"":""01fbbaa2-b61e-4954-9085-0005a2651eb7"",""recipientUserId"":""cecf8d12-83d6-413b-bf1d-eb5f349e8ddb"",""title"":""dealercreditlimitupdated"",""body"":""{\""dealerId\"":\""cecf8d12-83d6-413b-bf1d-eb5f349e8ddb\"",\""credi"
"Notifications by id dealer","Dealer","GET","/notifications/api/notifications/a364e5a1-fc0f-480e-a098-1d7a513f6068","200","200,404","True","{""notificationId"":""a364e5a1-fc0f-480e-a098-1d7a513f6068"",""recipientUserId"":""cecf8d12-83d6-413b-bf1d-eb5f349e8ddb"",""title"":""Mock Notice 20260411114415"",""body"":""Generated by endpoint matrix runner"",""sourceService"":""Notific"
"Notifications mark sent admin","Admin","PUT","/notifications/api/notifications/a364e5a1-fc0f-480e-a098-1d7a513f6068/sent","200","200,404","True","{""message"":""Notification marked sent.""}"
"Notifications mark failed admin","Admin","PUT","/notifications/api/notifications/a364e5a1-fc0f-480e-a098-1d7a513f6068/failed","200","200,404","True","{""message"":""Notification marked failed.""}"
"Auth logout admin","Admin","POST","/identity/api/auth/logout","200","200","True","{""message"":""Logged out successfully.""}"
