"Name","Role","Method","Path","Status","Expected","Pass","Preview"
"Orders return request dealer","Dealer","POST","/orders/api/orders/02a15660-bb45-4eb3-9cb2-37354368997f/returns","400","200,404,400","True","{""message"":""Return request can only be raised after delivery.""}"
"Admin orders list admin","Admin","GET","/orders/api/admin/orders?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""02a15660-bb45-4eb3-9cb2-37354368997f"",""orderNumber"":""ORD-2026-E823C66D"",""dealerId"":""b4acadb1-901d-45bd-acec-f789fbd7a708"",""status"":11,""totalAmount"":1398.00,""placedAtUtc"":""2026-04-10T14:19:49.0466844"
"Admin orders list warehouse","Warehouse","GET","/orders/api/admin/orders?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""02a15660-bb45-4eb3-9cb2-37354368997f"",""orderNumber"":""ORD-2026-E823C66D"",""dealerId"":""b4acadb1-901d-45bd-acec-f789fbd7a708"",""status"":11,""totalAmount"":1398.00,""placedAtUtc"":""2026-04-10T14:19:49.0466844"
"Admin orders list logistics","Logistics","GET","/orders/api/admin/orders?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""02a15660-bb45-4eb3-9cb2-37354368997f"",""orderNumber"":""ORD-2026-E823C66D"",""dealerId"":""b4acadb1-901d-45bd-acec-f789fbd7a708"",""status"":11,""totalAmount"":1398.00,""placedAtUtc"":""2026-04-10T14:19:49.0466844"
"Admin approve hold","Admin","PUT","/orders/api/admin/orders/02a15660-bb45-4eb3-9cb2-37354368997f/approve-hold","404","200,404,400","True","{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.5"",""title"":""Not Found"",""status"":404,""traceId"":""00-0eda55459c214416d127d162ef560713-ab9243ea023c4dcc-00""}"
"Admin reject hold","Admin","PUT","/orders/api/admin/orders/02a15660-bb45-4eb3-9cb2-37354368997f/reject-hold","404","200,404,400","True","{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.5"",""title"":""Not Found"",""status"":404,""traceId"":""00-fac9454868df6366c81a51e62d4f7fc0-fa85f39987509809-00""}"
"Logistics create shipment dealer denied","Dealer","POST","/logistics/api/logistics/shipments","403","403","True",""
"Logistics get shipment dealer","Dealer","GET","/logistics/api/logistics/shipments/e7325344-c1e5-44bf-87b0-f52bd8d0c762","200","200,404","True","{""shipmentId"":""e7325344-c1e5-44bf-87b0-f52bd8d0c762"",""orderId"":""02a15660-bb45-4eb3-9cb2-37354368997f"",""dealerId"":""b4acadb1-901d-45bd-acec-f789fbd7a708"",""shipmentNumber"":""SHP-2026-1368EF5F"",""deliveryAddress"":""12 Demo Stre"
"Logistics get my dealer shipments","Dealer","GET","/logistics/api/logistics/shipments/my","200","200","True","[{""shipmentId"":""e7325344-c1e5-44bf-87b0-f52bd8d0c762"",""orderId"":""02a15660-bb45-4eb3-9cb2-37354368997f"",""dealerId"":""b4acadb1-901d-45bd-acec-f789fbd7a708"",""shipmentNumber"":""SHP-2026-1368EF5F"",""deliveryAddress"":""12 Demo Str"
"Logistics get all agent denied","Agent","GET","/logistics/api/logistics/shipments","403","403","True",""
"Logistics get assigned agent shipments","Agent","GET","/logistics/api/logistics/shipments/assigned","200","200","True","[]"
"Logistics assign agent logistics","Logistics","PUT","/logistics/api/logistics/shipments/e7325344-c1e5-44bf-87b0-f52bd8d0c762/assign-agent","200","200,404,400","True","{""message"":""Agent assigned.""}"
"Logistics update status agent","Agent","PUT","/logistics/api/logistics/shipments/e7325344-c1e5-44bf-87b0-f52bd8d0c762/status","200","200,404,400","True","{""message"":""Shipment status updated.""}"
"Logistics update status dealer denied","Dealer","PUT","/logistics/api/logistics/shipments/e7325344-c1e5-44bf-87b0-f52bd8d0c762/status","403","403","True",""
"Payments seed account dealer denied","Dealer","POST","/payments/api/payment/dealers/b4acadb1-901d-45bd-acec-f789fbd7a708/account","403","403","True",""
"Payments credit check anonymous","Anonymous","GET","/payments/api/payment/dealers/b4acadb1-901d-45bd-acec-f789fbd7a708/credit-check?amount=1000","200","200","True","{""approved"":true,""availableCredit"":223350.36,""creditLimit"":225000.00,""currentOutstanding"":1649.64}"
"Payments update credit limit admin","Admin","PUT","/payments/api/payment/dealers/b4acadb1-901d-45bd-acec-f789fbd7a708/credit-limit","200","200,404","True","{""accountId"":""b82a1732-ba49-4353-92cb-de73251b7eb8"",""dealerId"":""b4acadb1-901d-45bd-acec-f789fbd7a708"",""creditLimit"":300000,""currentOutstanding"":1649.64,""availableCredit"":298350.36}"
"Payments settle outstanding dealer","Dealer","POST","/payments/api/payment/dealers/b4acadb1-901d-45bd-acec-f789fbd7a708/settlements","200","200,404,400","True","{""accountId"":""b82a1732-ba49-4353-92cb-de73251b7eb8"",""dealerId"":""b4acadb1-901d-45bd-acec-f789fbd7a708"",""creditLimit"":300000.00,""currentOutstanding"":1149.64,""availableCredit"":298850.36}"
"Payments get invoice dealer","Dealer","GET","/payments/api/payment/invoices/f8f276c8-5f41-47ff-bb15-83e799545304","200","200,404","True","{""invoiceId"":""f8f276c8-5f41-47ff-bb15-83e799545304"",""invoiceNumber"":""INV-2026-787B9B49"",""orderId"":""02a15660-bb45-4eb3-9cb2-37354368997f"",""dealerId"":""b4acadb1-901d-45bd-acec-f789fbd7a708"",""idempotencyKey"":""0C91476B242570C"
"Payments list dealer invoices dealer","Dealer","GET","/payments/api/payment/dealers/b4acadb1-901d-45bd-acec-f789fbd7a708/invoices","200","200","True","[{""invoiceId"":""f8f276c8-5f41-47ff-bb15-83e799545304"",""invoiceNumber"":""INV-2026-787B9B49"",""orderId"":""02a15660-bb45-4eb3-9cb2-37354368997f"",""dealerId"":""b4acadb1-901d-45bd-acec-f789fbd7a708"",""idempotencyKey"":""0C91476B242570"
"Payments download invoice admin","Admin","GET","/payments/api/payment/invoices/f8f276c8-5f41-47ff-bb15-83e799545304/download","200","200,404","True","37 80 68 70 45 49 46 52 10 37 211 235 233 225 10 49 32 48 32 111 98 106 10 60 60 47 67 114 101 97 116 105 111 110 68 97 116 101 32 40 68 58 50 48 50 54 48 52 49 48 49 57 52 57 52 57 43 48 53 39 51 48 39 41 10 47 77 111 1"
"Notifications create manual dealer denied","Dealer","POST","/notifications/api/notifications/manual","403","403","True",""
"Notifications ingest anonymous","Anonymous","POST","/notifications/api/notifications/ingest","200","200,400","True","{""notificationId"":""ebf80711-ec86-47e0-80df-f0cdb8f0656b"",""recipientUserId"":""b4acadb1-901d-45bd-acec-f789fbd7a708"",""title"":""MockEvent"",""body"":""{\""status\"":\""ok\""}"",""sourceService"":""endpointmatrix"",""eventType"":""mockevent"","
"Notifications my dealer","Dealer","GET","/notifications/api/notifications/my","200","200","True","[{""notificationId"":""ebf80711-ec86-47e0-80df-f0cdb8f0656b"",""recipientUserId"":""b4acadb1-901d-45bd-acec-f789fbd7a708"",""title"":""MockEvent"",""body"":""{\""status\"":\""ok\""}"",""sourceService"":""endpointmatrix"",""eventType"":""mockevent"""
"Notifications all admin","Admin","GET","/notifications/api/notifications","200","200","True","[{""notificationId"":""ebf80711-ec86-47e0-80df-f0cdb8f0656b"",""recipientUserId"":""b4acadb1-901d-45bd-acec-f789fbd7a708"",""title"":""MockEvent"",""body"":""{\""status\"":\""ok\""}"",""sourceService"":""endpointmatrix"",""eventType"":""mockevent"""
"Notifications by id dealer","Dealer","GET","/notifications/api/notifications/62cad59c-ec09-400b-8496-ba73b34b27a5","200","200,404","True","{""notificationId"":""62cad59c-ec09-400b-8496-ba73b34b27a5"",""recipientUserId"":""b4acadb1-901d-45bd-acec-f789fbd7a708"",""title"":""Mock Notice 20260410194947"",""body"":""Generated by endpoint matrix runner"",""sourceService"":""Notific"
"Notifications mark sent admin","Admin","PUT","/notifications/api/notifications/62cad59c-ec09-400b-8496-ba73b34b27a5/sent","200","200,404","True","{""message"":""Notification marked sent.""}"
"Notifications mark failed admin","Admin","PUT","/notifications/api/notifications/62cad59c-ec09-400b-8496-ba73b34b27a5/failed","200","200,404","True","{""message"":""Notification marked failed.""}"
"Auth logout admin","Admin","POST","/identity/api/auth/logout","200","200","True","{""message"":""Logged out successfully.""}"
